,city,Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Single_Bed,Double_bed,Room_type,price,Breakfast Cuisine1,Breakfast Cuisine2,Breakfast Cuisine3
1333,Birmingham,Stylish 4th Floor 2 Bedroom En Suite City Centre Apartment With Parking By Azura Nights,yes,"Apartment 181, 165 Granville Street, Birmingham, B1 1JY, United Kingdom",7,7.4,4,Good,yes,yes,no,no,yes,no,single bed,double bed,Two-Bedroom Apartment,11901,no,no,no
1334,Birmingham,Brindley Place - Two bedroom apartment,yes,"Brindley Place, Birmingham, B16 8AJ, United Kingdom",21,7.8,4,Good,yes,yes,no,no,yes,no,,double bed,Two-Bedroom Apartment,13223,no,no,no
1335,Birmingham,The Birmingham Hotel,yes,"Poets Corner, Golden Hillock Road, Birmingham, B11 2PN, United Kingdom",209,6.2,4,Pleasant,no,yes,no,no,yes,no,,double bed,Deluxe King Room,10172,no,no,no
1336,Birmingham,One Bedroom Apartment/Studio,no,"126 Pope Street 145, Birmingham, B1 3DW, United Kingdom",3,7.0,3,Good,no,no,no,no,no,no,,double bed,Studio Apartment,9155,no,no,no
1337,Birmingham,Apollo Hotel,yes,"243 Hagley Road, Edgbaston, Edgbaston, Birmingham, B16 9RA, United Kingdom",511,4.7,4,Disappointing,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,7405,Full English/Irish,no,no
1338,Birmingham,Premium ArcadianPlus One Bed Apart - Sofa Bed - Balcony - Brand New!,yes,"Arcadian Centre, 70 Hurst Street, 2, Birmingham, B5 4TD, United Kingdom",2,8.0,3,Very good,no,yes,no,no,no,yes,,double bed,Deluxe Apartment,9033,no,no,no
1339,Birmingham,QUEEN HOUSE HOLIDAY HOME,yes,"58 Poole Crescent, Birmingham, B17 0PB, United Kingdom",0,6.9,3,Host review score,no,no,no,no,yes,no,,double bed,Three-Bedroom Apartment,13263,no,no,no
1340,Birmingham,"Cozy studios available for short term stays 10 mins from the city! Free WIFI &50"" SMART TV's!",yes,"44 North Road, Birmingham, B29 6AW, United Kingdom",34,7.3,4,Good,no,yes,no,no,yes,no,,double bed,Studio,5086,no,no,no
1341,Birmingham,Suavis,yes,"34 Saint Luke Road, Birmingham, B5 7BU, United Kingdom",37,9.2,4,Superb,no,no,no,no,yes,yes,,double bed,One-Bedroom Apartment,8951,no,no,no
1342,Birmingham,"Charming 3-Bedroom Home in Stechford, Birmingham",yes,"Brook Close, Birmingham, B33 9DW, United Kingdom",0,0.0,3,,yes,yes,no,no,yes,no,single bed,double bed,Three-Bedroom Apartment,16783,no,no,no
1343,Birmingham,Ladywell House Suites - Chinatown - Self Check-in,yes,"Hurst Street 3rd Floor, Ladywell House, 22, Birmingham, B5 4BN, United Kingdom",1216,7.5,4,Good,no,yes,no,no,yes,yes,,double bed,Suite,8137,no,no,no
1344,Birmingham,Centrally Located Stylish Apartments,no,"Equipoint Church Road, Birmingham, B25 8FG, United Kingdom",32,5.9,3,Passable,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,9338,no,no,no
1345,Birmingham,Platinum Apartment Birmingham- Free Secure Parking- Fast Fibre Wi-Fi,yes,"87 Branston Street, Birmingham, B18 6BT, United Kingdom",22,9.5,3,Exceptional,no,yes,no,no,yes,yes,single bed,double bed,One-Bedroom Apartment,11189,no,no,no
1346,Birmingham,Studio close to Selly Oak train station and UOB,yes,"57 North Road, Birmingham, B29 6AN, United Kingdom",1,7.0,3,Good,no,no,no,no,yes,no,,double bed,Studio,10172,no,no,no
1347,Birmingham,Perfect City Centre Apartment,yes,"190 Holliday Street, Birmingham, B1 1FF, United Kingdom",15,8.9,3,Fabulous,yes,no,no,no,yes,yes,,double bed,One-Bedroom Apartment,8560,no,no,no
1348,Birmingham,Chic City Retreat - Comfy & Centrally Located,yes,"85 Upper Marshall Street, Birmingham, B1 1LA, United Kingdom",4,5.2,3,Passable,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,7141,no,no,no
1349,Birmingham,Moseley Village Apartments,yes,"42 Saint Mary's Row, Birmingham, B13 8JG, United Kingdom",14,9.7,3,Exceptional,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,12206,no,no,no
1350,Birmingham,Beautiful 2-Bed Apartment in Birmingham West Midla,yes,"168 Slade Road, Birmingham, B23 7PX, United Kingdom",0,0.0,3,,no,no,no,no,yes,no,single bed,double bed,Apartment,8239,no,no,no
1351,Birmingham,Arcadian Aparthotel,no,"Hurst Street, Birmingham, B5 4TD, United Kingdom",374,7.3,4,Good,yes,yes,no,no,yes,yes,single bed,double bed,Apartment with Terrace,12104,no,no,no
1352,Birmingham,Jacuzzi Getaway with Sauna and Super King Bed,yes,"11 Romney Close, Birmingham, B28 0ET, United Kingdom",1,10.0,3,Exceptional,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,16478,no,no,no
1353,Birmingham,Frederick Street Townhouse,yes,"Frederick Street Townhouse 26 Frederick Street, Birmingham, B1 3HH, United Kingdom",818,8.2,3,Very good,no,yes,no,yes,yes,no,single bed,double bed,Superior Double Room,11087,no,no,no
1354,Birmingham,Luxury studio apartment near Birmingham citycentre,yes,"22 Anderton Park Road, Birmingham, B13 9BG, United Kingdom",97,8.1,3,Very good,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,8473,no,no,no
1355,Birmingham,Charming Oasis in West Midlands with Netflix,yes,"72 Carlyle Road, Edgbaston, Birmingham, B16 9BH, United Kingdom",1,9.0,3,Superb,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,5701,no,no,no
1356,Birmingham,Queens b n b,no,"Above flats 323 Harborne Lane, Birmingham, B17 0NT, United Kingdom",108,6.3,3,Pleasant,no,yes,no,no,yes,no,,double bed,Standard Double Room,4984,no,no,no
1357,Birmingham,Vogue 1 Bedroom Spacious Apartment - Broad Street,yes,"21 William Street, Birmingham, B15 1LH, United Kingdom",4,8.0,3,Very good,yes,yes,no,no,yes,yes,,double bed,One-Bedroom Apartment,7873,no,no,no
1358,Birmingham,Industrial Style Pad Near B City,yes,"123 Soho Hill, Birmingham, B19 1AX, United Kingdom",2,10.0,3,Exceptional,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,12816,no,no,no
1359,Birmingham,Luxury Modern 2 Bedroom Apartment In Birmingham City Centre-Free Parking,yes,"Masshouse Lane Masshouse Plaza, Birmingham, B5 5JF, United Kingdom",12,7.8,3,Good,yes,no,no,no,yes,yes,,double bed,Two-Bedroom Apartment,9610,no,no,no
1360,Birmingham,"MAEVELA® - Pick 2 OR 3 Individual Beds - Luxury New Build Apartment ✪ City Centre, Digbeth ✓ Smart TV'S & Large Corner Sofa - Birmingham",yes,"36 Lombard Street, Birmingham, B12 0AA, United Kingdom",5,9.8,3,Exceptional,yes,no,no,no,yes,no,,double bed,One-Bedroom Apartment,19733,no,no,no
1361,Birmingham,OneFiveSix - Unique Apartments,yes,"156 Warstone Lane, Birmingham, B18 6NZ, United Kingdom",249,9.2,3,Superb,no,no,no,yes,yes,yes,single bed,double bed,Two-Bedroom Apartment,9053,no,no,no
1362,Birmingham,SCA - Outstanding Studio - CR8,yes,"Carlyle Road 66, Edgbaston, Birmingham, B16 9BJ, United Kingdom",1,10.0,4,Exceptional,no,no,no,no,yes,no,,double bed,Studio,8646,no,no,no
1363,Birmingham,221 Soho 2,yes,"221 Soho Road, Birmingham, B21 9SX, United Kingdom",5,8.4,3,Very good,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,6683,no,no,no
1364,Birmingham,Linday Lodge,yes,"79 Alexander Road, Birmingham, B27 6ES, United Kingdom",23,5.0,3,Passable,no,no,no,no,yes,no,single bed,double bed,Double Room with Shared Bathroom,5035,no,no,no
1365,Birmingham,Beautiful Spacious - 2 Bedroom Apartment on Broad Street,yes,"58 Sheepcote Street, Birmingham, B16 8WJ, United Kingdom",14,9.5,3,Exceptional,yes,no,no,no,yes,yes,,double bed,Two-Bedroom Apartment,13866,no,no,no
1366,Birmingham,Equipped Studios opposite UOB and walking distance to QE in GuestHouse,yes,"100 Dale Road, Birmingham, B29 6AG, United Kingdom",36,6.0,3,Pleasant,no,yes,no,no,no,no,,double bed,Studio,5086,no,no,no
1367,Birmingham,Large Self Contained Studio in Bham City Centre w Parking,yes,"216 Aston Road, Birmingham, B6 4LH, United Kingdom",19,6.7,4,Pleasant,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,6408,no,no,no
1368,Birmingham,The Ultimate Home Away from Home,yes,"Toll House Road, Birmingham, B45 8TU, United Kingdom",3,9.0,3,Superb,no,yes,no,no,yes,no,single bed,double bed,Four-Bedroom House,16145,no,no,no
1369,Birmingham,4 BRH for Large Group Birmingham,yes,"Allens Road, Birmingham, B18 4QU, United Kingdom",2,10.0,3,Exceptional,yes,yes,no,no,yes,no,single bed,double bed,Four-Bedroom House,12635,no,no,no
1370,Birmingham,Deluxe 2-Bedroom Flat with Free parking,yes,"55 Alcester Road, Birmingham, B13 8EB, United Kingdom",16,8.1,3,Very good,no,no,no,no,yes,no,,double bed,Two-Bedroom Apartment,7598,no,no,no
1371,Birmingham,Priory Road,yes,"134 Priory Road, Birmingham, B28 0TB, United Kingdom",11,5.0,3,Passable,yes,no,no,no,yes,no,,double bed,Double Room with Shared Bathroom,4563,Full English/Irish,no,no
1372,Birmingham,Urban 3 Bedroom Home in Kings Heath-Great Location,yes,"61 Avenue Road, Birmingham, B14 7TJ, United Kingdom",33,9.0,3,Superb,yes,no,no,no,yes,no,single bed,double bed,Three-Bedroom House,10680,no,no,no
1373,Birmingham,Entire Brand New Serviced Apartment in Moseley,yes,"22 Anderton Park Road, Birmingham, B13 9BG, United Kingdom",84,8.4,4,Very good,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,9338,no,no,no
1374,Birmingham,Birmingham city centre new hall hill,yes,"22 Newhall Hill, Birmingham, B1 3JA, United Kingdom",78,7.8,3,Good,no,yes,no,yes,yes,yes,,double bed,Two-Bedroom Apartment,10120,no,no,no
1375,Birmingham,Umbrella Properties Private Apartment Birmingham,yes,"108 edgehill road, Birmingham, B31 3RX, United Kingdom",202,7.9,3,Good,no,no,no,no,yes,no,,double bed,Deluxe Double Studio,6408,no,no,no
1376,Birmingham,Emerald Suite - 2 Bedroom Duplex Sleeps 6,yes,"18 Francis Road, Birmingham, B16 8SU, United Kingdom",1,10.0,4,Exceptional,no,yes,no,no,yes,yes,single bed,double bed,Duplex Apartment,13020,no,no,no
1377,Birmingham,Modern 1 Bedroom apartment in the City Centre,yes,"10 Scotland Street, Birmingham, B1 2AU, United Kingdom",39,8.7,3,Fabulous,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,25938,no,no,no
1378,Birmingham,Reach Guest House,yes,"330 Church Road, Birmingham, B25 8XT, United Kingdom",101,8.0,3,Very good,yes,yes,no,no,yes,no,single bed,double bed,Double Room with Shared Bathroom,6612,no,no,no
1379,Birmingham,Luxury Flat in Moseley with Free Parking,yes,"55 Alcester Road 3, Birmingham, B13 8EB, United Kingdom",23,8.5,3,Very good,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,7049,no,no,no
1380,Birmingham,Top Rated Luxury Apartment in city centre,no,"262 Bradford Street 13, Birmingham, B12 0AJ, United Kingdom",4,5.3,3,Passable,no,no,no,no,yes,no,,double bed,Two-Bedroom Apartment,8788,no,no,no
1381,Birmingham,Home Base: Tranquil Stay in the Heart of Birmingham,yes,"56 Bankes Road, Birmingham, B10 9PR, United Kingdom",2,7.5,3,Good,no,yes,no,no,yes,no,single bed,double bed,Seven-Bedroom House,18309,no,no,no
1382,Birmingham,Perfect for exploring Birmingham,yes,"160 Cateswell Road, Birmingham, B11 3DY, United Kingdom",4,8.5,4,Very good,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,9726,no,no,no
1383,Birmingham,Lofty Studio Apartment,yes,"39 Little Oaks Road, Birmingham, B6 6JY, United Kingdom",0,0.0,3,,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,6866,no,no,no
1384,Birmingham,Hotel 5 Ravenhurst Drive M6 J7,no,"5 Ravenhurst Drive Great Barr, Birmingham, B43 7RS, United Kingdom",38,7.1,3,Good,yes,yes,no,yes,yes,no,single bed,double bed,Budget Double Room,7415,Full English/Irish,no,no
1385,Birmingham,Frederick property Apartment,yes,"21 Frederick Street, Birmingham, B1 3HE, United Kingdom",65,8.0,3,Very good,no,no,no,yes,yes,no,,double bed,One-Bedroom Apartment,8697,Continental,no,no
1386,Birmingham,Paradise,yes,"61 Arthur Street, Birmingham, B10 0NJ, United Kingdom",0,0.0,3,Exceptional,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,6225,no,no,no
1387,Birmingham,Copperworks Apartments,yes,"Sloane Street, Birmingham, B1 3DP, United Kingdom",6,9.2,3,Superb,no,yes,no,no,yes,no,,double bed,Two-Bedroom Apartment,9155,no,no,no
1388,Birmingham,Spacious 2 Bedroom Home in Birmingham,yes,"13 Gwalia Grove, (off South Road), Birmingham, B23 6EG, United Kingdom",28,8.8,4,Fabulous,yes,yes,no,no,yes,no,,double bed,Two-Bedroom Apartment,13142,no,no,no
1389,Birmingham,Luxury Apartment With Parking Bullring China town,yes,"Essex Street 2, Birmingham, United Kingdom",1,10.0,3,Exceptional,yes,yes,no,yes,yes,no,,double bed,One-Bedroom Apartment,17829,no,no,no
1390,Birmingham,Lyndon B&B,yes,"239 Lyndon Road, Birmingham, B92 7QP, United Kingdom",115,8.1,3,Very good,no,yes,no,yes,yes,no,,double bed,Deluxe Double Room (2 Adults + 1 Child),6612,Continental, Vegetarian, Vegan
1391,Birmingham,Trendy Studio in Vibrant West Midlands,yes,"217A Monument Road, Edgbaston, Birmingham, B16 8UU, United Kingdom",28,5.5,3,Passable,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,3662,no,no,no
1392,Birmingham,2 Beds Apartment in Birmingham City Centre,yes,"105 Broad Street, Birmingham, B15 1BJ, United Kingdom",6,8.2,3,Very good,no,yes,no,yes,yes,yes,,double bed,One-Bedroom Apartment,11826,no,no,no
1393,Birmingham,Birmingham Great Barr Property Near Junction 7 M6,yes,"11 Tanhouse Avenue, Birmingham, B43 5AA, United Kingdom",8,8.9,3,Fabulous,no,no,no,yes,yes,no,,double bed,Double Room with Garden View,6103,no,no,no
1394,Birmingham,U & Me,no,"Pershore Road, Birmingham, B15 1EJ, United Kingdom",17,8.6,3,Fabulous,no,yes,no,no,yes,no,,double bed,One-Bedroom Apartment,11189,no,no,no
1395,Birmingham,3 Bedroom House in Birmingham with Free Parking,yes,"202 Arley Road, Birmingham, B8 1QS, United Kingdom",3,9.0,3,Superb,yes,yes,no,no,yes,no,single bed,,Three-Bedroom House,8880,no,no,no
1396,Birmingham,Charde Guest House,yes,"289 Mackadown Lane, Tile Cross, Birmingham, B33 0NH, United Kingdom",550,6.1,3,Pleasant,yes,yes,no,no,yes,no,single bed,double bed,Basic Triple Room - Garden Hut,7048,Continental,no,no
1397,Birmingham,Spacious City Centre Apartments at Lexington Gardens FREE PARKING by HF Group,yes,"Lexington Gardens, Birmingham, B15 2DU, United Kingdom",11,5.3,4,Passable,no,no,no,no,yes,no,,double bed,Two-Bedroom Apartment,8422,no,no,no
1398,Birmingham,Modern house in Birmingham,yes,"19 Camden Drive, Birmingham, B1 3LW, United Kingdom",7,9.9,3,Exceptional,no,no,no,no,yes,no,single bed,double bed,Three-Bedroom House,18309,no,no,no
1399,Birmingham,Lovely studio apartment located in Birmingham,yes,"22 Anderton Park Road, Birmingham, B13 9BG, United Kingdom",78,8.5,2,Very good,no,no,no,no,yes,no,,double bed,One-Bedroom Apartment,9155,no,no,no
1400,Birmingham,Onyx Large Spacious Homely Birmingham 3 Bedroom House,yes,"Windmill Precinct, Birmingham, B66 3NQ, United Kingdom",6,5.0,3,Passable,yes,yes,no,no,yes,no,single bed,double bed,Three-Bedroom Apartment,7098,no,no,no
1401,New Delhi,Le Mount,yes,"Road Number 4 street no 7, 110037 New Delhi, India",7,10.0,4,Exceptional,yes,yes,no,yes,yes,yes,,double bed,Double Room,1080,Continental, Italian, Full English/Irish
1402,New Delhi,Hotel Transit Near Delhi Airport,no,"Plot No 58/9, Road Number 4, Block C, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, Mahipalpur, 110037 New Delhi, India",375,8.3,3,Very good,yes,yes,no,no,no,no,,double bed,Deluxe Room,2499,Continental, American,no
1403,New Delhi,Grand Peepal Hotel - Karol Bagh New Delhi,yes,"Saraswati Marg 4/1, Gali Number 4, Near Apra Deluxe, Saraswati Marg, Karol Bagh, Karol bagh, 110005 New Delhi, India",0,0.0,3,,yes,yes,no,yes,yes,yes,,double bed,Deluxe King Room,1750,Continental, Vegetarian, Vegan
1404,New Delhi,Skon Boutique by Orion Hotels,yes,"52, Ring Road, Lajpat Nagar-III, 110024 New Delhi, India",100,7.7,3,Good,no,yes,no,no,no,yes,single bed,double bed,Deluxe Double or Twin Room,3574,Continental,no,no
1405,New Delhi,"THE SINGH EMPIRE, New Delhi",yes,"8707-10 D B Gupta Road, Pahar Ganj, Paharganj, 110055 New Delhi, India",1717,7.9,4,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Deluxe Double or Twin Room,1998,Continental, Vegetarian, Asian
1406,New Delhi,Hotel Tashree Delhi Airport,no,"Khasra No. 99-100, Kapashera Old Delhi-Gurugram, road, near HDFC Bank, Kapas Hera Extension, 110037 New Delhi, India",277,7.1,4,Good,yes,yes,no,no,yes,yes,single bed,double bed,Deluxe Double Room,1695,Continental, Italian, Vegetarian
1407,New Delhi,Hotel Grand Suites Delhi Airport By D Capitol,yes,"H NO-815, G/F BACK PORTION, BL OCK-K-2 MATA CHOWK, MAHIPAL PUR,NEAR INDIRA GANDHI INTERNATIONAL AIRPORT, 110037 New Delhi, India",506,7.8,4,Good,yes,yes,no,yes,no,no,single bed,double bed,Deluxe King Room,2000,Continental,no,no
1408,New Delhi,Hotel Tripple Tree - Karol Bagh,yes,"7A/73 WEA Channa Market Karol Bagh Delhi, Karol bagh, 110005 New Delhi, India",476,8.1,4,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Deluxe Double Room,4181,Continental, Vegetarian, Halal
1409,New Delhi,Atlas Inn,yes,"6 रोड नंबर 4 A-85 Road No 4 Gali No 6 Mahipalpur, Mahipalpur, 110037 New Delhi, India",2,9.5,3,Exceptional,yes,yes,no,no,no,no,,double bed,Double Room,899,no,no,no
1410,New Delhi,The Ramida Suites At Delhi Airport,yes,"Plot, 184/2, Road, Number, 3 Block, A Mahipalpur, Mahipalpur, 110037 New Delhi, India",61,7.7,4,Good,yes,yes,no,no,yes,no,,double bed,Deluxe Double Room (2 Adults + 1 Child),1147,Continental, Vegetarian,no
1411,New Delhi,Hindustan by Backpackers Heaven Near New Delhi Railway Station,yes,"1518, Ranjeet Gali, Sangatrashan, Paharganj, New Delhi, 110055, Paharganj, 110055 New Delhi, India",128,8.0,3,Very good,yes,yes,no,no,no,no,single bed,double bed,Deluxe Double Room,1785,no,no,no
1412,New Delhi,Hotel City Empire,yes,"Building No, 3529, Desh Bandhu Gupta Road, Dariba Pan Road, Paharganj, 110055 New Delhi, India",2311,8.1,4,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double/Twin,2850,Continental, Italian, Full English/Irish
1413,New Delhi,Majestic Park B & B,yes,"548G/F, VASANT KUNJ MARG NEAR CHHOTI REDLIGHT,BEHIND KELVISH,MAHIPALPUR EXTN NEW DELHI 110 037, 110037 New Delhi, India",97,7.9,4,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double or Twin Room,1259,Continental, Vegetarian, Halal
1414,New Delhi,Hotel Decent Suites - Delhi Airport,yes,"A Block, Road No-6, Block RZ,Mahlpalpur,Near Igi T3 Airport,New Delhi-110037, 110037 New Delhi, India",1954,7.7,3,Good,yes,yes,no,yes,no,yes,,double bed,Deluxe King Room,2000,Continental,no,no
1415,New Delhi,"HOTEL DAKHA INTERNATIONAL - Karol Bagh, New Delhi",yes,"974/1, Arya Samaj Road Karol Bagh, Karol bagh, 110005 New Delhi, India",523,8.1,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Deluxe Double or Twin Room,2868,Continental, Vegetarian, Halal
1416,New Delhi,New Delhi YMCA Tourist Hostel,yes,"1, Jai Singh Road, Connought Place, Connaught Place, 110001 New Delhi, India",1193,6.5,4,Pleasant,no,yes,no,no,yes,yes,single bed,double bed,Standard Double or Twin Room,3850,Continental, American,no
1417,New Delhi,Hotel Ark Suites At Delhi Airport,yes,"386, MAHIPALPUR MAHRAULI ROAD,OPPOSITE CANARA BANK, MAHIPALPUR EXTN, 110037 New Delhi, India",119,7.9,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Superior Double or Twin Room,1299,Continental, Vegetarian, Vegan
1418,New Delhi,Hotel Ronit Royal New Delhi Airport,yes,"A399, G/f, Road No-2, Mahipalpur, 110037 New Delhi, India",68,7.7,3,Good,yes,yes,no,yes,no,yes,single bed,double bed,Deluxe Queen Room,2001,Continental, Halal,no
1419,New Delhi,Airport Qualia Suites,yes,"Plot No- A-26/1, Kh No-389/3, Mahipalpur, Block-A, New Delhi-110037, 110037 New Delhi, India",40,8.5,3,Very good,yes,yes,no,no,yes,yes,single bed,double bed,Deluxe Triple Room,1364,Continental, Vegetarian, American
1420,New Delhi,HOTEL AMBIENCE DX PAHARGANJ NEW Delhi NEAR Rk ASHRAM METRO STATION,yes,"Metro Parking Road, Paharganj, 110001 New Delhi, India",73,8.6,3,Fabulous,yes,yes,no,no,no,yes,single bed,double bed,Budget Double Room,1799,Continental,no,no
1421,New Delhi,Hotel Shri Vinayak at New Delhi Railway Station-By RCG Hotels,yes,"7418, Arakashan Road, Saran building, Street No. 3, Ram Nagar, Paharganj, Paharganj, 110055 New Delhi, India",967,8.2,3,Very good,yes,yes,no,yes,yes,yes,single bed,double bed,Standard Double Room,2009,Continental,no,no
1422,New Delhi,"Hotel Ishaan Residency - A Unit of MGM Club "" Couple Friendly """,yes,"19 Ansari Road, Dariyaganj, 110006 New Delhi, India",36,6.7,3,Pleasant,yes,no,no,yes,no,yes,,double bed,Double Room,3032,Vegetarian,no,no
1423,New Delhi,Hotel Emerald Suites At Delhi Airport,yes,"K-55,VASANTKUNJ MARG,ADJOINING CORPORATION BANK,MAHIPALPUR EXTN, 110037 New Delhi, India",105,7.4,3,Good,yes,yes,no,yes,yes,yes,single bed,double bed,Double or Twin Room,1322,Continental, Vegetarian, Halal
