Hotel_Name,wifi_box,location,number_of_reviews,user_ratings,Star_Rating,review_score,Family_rooms,Non_Smoking_Rooms,Restaurant,bar,Heating,Lifts,Breakfast,Single_Bed,Double_bed,Room_type,price
Sky Hotel @ Pudu,yes,"35 Jalan Changkat Thambi Dollah, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",205 reviews,6.6,3 out of 5,Pleasant,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe Queen Room,"₹ 1,486"
Frenz 2Bedroom Apartment @188 suites,yes,"Jalan Cendana B26-01 188 suites residence Jalan Cendana Kampung baru kl, 50300 Kuala Lumpur, Malaysia",1 review,10,3 out of 5,Exceptional,yes,yes,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 5,016"
Millennium Suite At Opus Residence,yes,"82, Jalan Talalla opus Residence 1-12-09, 50460 Kuala Lumpur, Malaysia",29 reviews,8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,067"
Vortex Suites KLCC by G,yes,"Vortex, 50250 Kuala Lumpur, Malaysia",13 reviews,8.4,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 4,647"
The Best KLCC View @ CHAMBERS KUALA LUMPUR,no,"Jalan Ipoh kecil chambers suites 50350 Chambers 30-10, Chow Kit, 50350 Kuala Lumpur, Malaysia",3 reviews,9.3,3 out of 5,Superb,yes,yes,no,NA,no,yes,NA,NA,double bed,Deluxe King Studio,"₹ 2,822"
Prime Hotel,yes,"11, Jalan Barat, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur 55100, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",487 reviews,7.0,4 out of 5,Good,no,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Queen Room with Hassle Free Check-in / Free WiFi/ Free Refreshment,"₹ 2,357"
Soho suites klcc by Homestay,yes,"soho suites klcc jalan perak 50450, 50450 Kuala Lumpur, Malaysia",96 reviews,8.0,4 out of 5,Very good,yes,no,no,NA,yes,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,169"
Prescott Hotel Kuala Lumpur Medan Tuanku,yes,"23, Lorong Medan Tuanku Satu Off Jalan Sultan Ismail, Chow Kit, 50300 Kuala Lumpur, Malaysia",273 reviews,8.0,4 out of 5,Very good,no,yes,no,NA,no,yes,Asian,single bed,double bed,Superior Twin Room,"₹ 4,671"
Platinum Victory KLCC by BHS,yes,"THE FACE SUITES, PLATINUM Suite 2, 1020, Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",412 reviews,9.0,4 out of 5,Superb,yes,yes,no,Bar,yes,yes,"Continental, Halal, Asian",NA,double bed,One-Bedroom Suite,"₹ 4,414"
Societe Suite Hartamas,yes,"Jalan 27/70a, 50480 Kuala Lumpur, Malaysia",2 reviews,8.5,4 out of 5,Very good,yes,yes,no,NA,no,no,NA,single bed,double bed,Deluxe King Studio,"₹ 3,781"
Hotel Royal Kuala Lumpur,yes,"Jalan Walter Grenier, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",736 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,no,yes,Halal,single bed,double bed,Deluxe Double or Twin Room,"₹ 4,666"
Neu Suites @ 3rdNvenue 003,yes,"Jalan Nipah, 55000 Kuala Lumpur, Malaysia",3 reviews,10,3 out of 5,Exceptional,no,no,no,NA,no,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 1,895"
Silka Cheras Kuala Lumpur,yes,"KM10 Jalan Cheras, 56000 Kuala Lumpur, Malaysia","1,552 reviews",7.3,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Room,"₹ 2,565"
A&R Urban Hotel,yes,"12, Jalan Sri Utara off Jalan Ipoh Mukim Batu, 68100 Kuala Lumpur, Malaysia","1,782 reviews",8.4,3 out of 5,Very good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Junior Suite,"₹ 3,496"
Vivatel Kuala Lumpur,yes,"No. 85, Jalan Loke Yew, 52200 Kuala Lumpur, Malaysia",973 reviews,7.8,4 out of 5,Good,yes,yes,no,NA,no,yes,"Halal, Asian",single bed,double bed,Superior Double or Twin Room,"₹ 5,484"
vortex suites klcc by Homestay,yes,"Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",161 reviews,8.1,3 out of 5,Very good,yes,yes,no,NA,yes,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 2,882"
Melange Boutique Hotel Bukit Bintang,yes,"14, Jalan Rembia, off Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",973 reviews,7.3,4 out of 5,Good,no,yes,no,NA,no,yes,Continental,single bed,double bed,Deluxe Queen Room,"₹ 2,406"
D Loft Hotel,yes,"No109, Jalan Petaling, 50000 Kuala Lumpur, Malaysia",359 reviews,7.7,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Double Room,"₹ 3,892"
Anggun KL Malaysia,yes,"8 Jalan Medan Tuanku, Chow Kit, 50300 Kuala Lumpur, Malaysia",52 reviews,8.7,4 out of 5,Fabulous,yes,yes,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 4,180"
"Tribeca Residences, Five Senses",yes,"215 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",1 review,8.0,3 out of 5,Very good,no,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Suite,"₹ 3,698"
8 Kia Peng Residences by Times 8,yes,"8 Jalan  Changkat Kia Peng King Of The Hill, 50450 Kuala Lumpur, Malaysia",247 reviews,8.4,4 out of 5,Very good,yes,no,no,NA,no,yes,NA,single bed,double bed,Studio,"₹ 3,009"
vortex suites klcc by yusrah,yes,"vortex suites klcc, 50050 Kuala Lumpur, Malaysia",6 reviews,10,4 out of 5,Exceptional,yes,yes,no,NA,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 4,797"
Luxury Stay Platinum KLCC,yes,"1020,The Face Suites, Jalan Sultan Ismail Unit: C.11.9, 50250 Kuala Lumpur, Malaysia",4 reviews,10,5 out of 5,Exceptional,yes,no,no,Bar,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 8,625"
The AXON Bukit Bintang Skyview,yes,"Jalan Gading, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",8 reviews,9.6,4 out of 5,Exceptional,no,yes,no,NA,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 3,521"
Dua Sentral KL by Roam,yes,"8, Jalan Tun Sambanthan Dua Sentral, 50470 Kuala Lumpur, Malaysia",2 reviews,6.0,4 out of 5,Pleasant,yes,yes,no,NA,no,yes,NA,single bed,double bed,King Studio,"₹ 1,849"
33 Star Hotel by The Awinka Group Of Management,yes,"Located In Jalan Sultan Ismail, No.56 & 58,Off Jalan Bukit Bintang, Bukit Bintang, 50250 Kuala Lumpur, Malaysia",33 reviews,5.0,4 out of 5,Passable,yes,yes,no,NA,no,no,NA,single bed,double bed,Superior Queen Room,"₹ 1,353"
Katel Kuala Lumpur,yes,"No: 142-146 , Jalan Tuanku Abdul Rahman, 50100 Kuala Lumpur, Malaysia",835 reviews,8.0,3 out of 5,Very good,yes,yes,yes,NA,no,yes,Continental,single bed,double bed,Standard Double Room (no window),"₹ 2,343"
The Platinum KLCC by MOONWAY,yes,"1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",4 reviews,10,4 out of 5,Exceptional,no,no,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,672"
Cozy Studio 188 Suites KLCC by VastHaven,yes,"B-09-07, 188 suites, No. 10 Jalan Cendana Off Jalan Sultan Ismail, 50250 Kuala Lumpur B-09-07, 50250 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,Exceptional 9.8,no,no,no,NA,yes,yes,NA,NA,double bed,Studio with Balcony,"₹ 4,104"
Scott Hotel KL Sentral,yes,"No. 10, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Malaysia",844 reviews,7.7,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Superior Queen No Window,"₹ 2,477"
V Garden Hotel,yes,"21, Jalan Pudu Ulu, Off Jalan Cheras, 56000 Kuala Lumpur, Malaysia",286 reviews,7.7,5 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Standard Double Room,"₹ 1,981"
Millerz Square Mana-Mana Suite,yes,"357 Jalan Klang Lama, 58200 Kuala Lumpur, Malaysia",148 reviews,8.8,4 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,NA,double bed,Deluxe Queen Studio,"₹ 2,875"
Neu Suites by COBNB,yes,"Jalan Nipah, 55000 Kuala Lumpur, Malaysia",66 reviews,7.9,4 out of 5,Good,no,no,no,NA,no,no,NA,single bed,double bed,Standard Suite,"₹ 1,640"
"Pavilion Ceylon Hill Suites, Bukit Bintang",no,"1 Changkat Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",7 reviews,8.9,5 out of 5,Fabulous,yes,yes,no,NA,no,no,NA,NA,double bed,1 Bedroom Executive Suite,"₹ 3,569"
The RuMa Hotel and Residences,yes,"7 Jalan Kia Peng, 50450 Kuala Lumpur, Malaysia","3,646 reviews",9.2,4 out of 5,Superb,yes,yes,yes,Bar,no,yes,"Continental, Vegetarian, Vegan, Gluten-free, Asian, American",single bed,double bed,Grand King Room,"₹ 14,419"
Quill Residences Klcc By Sky World,yes,"1018 Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",6 reviews,9.7,4 out of 5,Exceptional,yes,no,no,NA,no,yes,NA,NA,double bed,Studio with Balcony,"₹ 2,696"
ONE world service suite at times square Kuala Lumpur,yes,"Berjaya times square east tower A2307 No.1 jalan imbi. 55100 Kula Lumpur, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",27 reviews,7.0,4 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,One-Bedroom Apartment,"₹ 2,751"
The Colony Infinitum Suites KLCC,no,"Jalan Dewan Sultan Sulaiman the colony by infinitum, Chow Kit, 50300 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Deluxe Queen Studio,"₹ 4,405"
Hidden Gem Bali Stays in KL,yes,"Sentul Point Suite Apartments, Jalan Sentul Pasar, 51000 Kuala Lumpur, Malaysia , Sentul Point Suite Apartment, 51000 Kuala Lumpur, Malaysia",2 reviews,7.5,3 out of 5,Good,yes,no,no,Bar,no,yes,NA,NA,double bed,Two-Bedroom Apartment,"₹ 3,805"
Tropicana The Residences - KLCC By Luxury World,yes,"121 Jalan Ampang, 50450 Kuala Lumpur, Malaysia",9 reviews,8.6,3 out of 5,Fabulous,yes,no,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 6,148"
1Orange Hotel Sri Petaling,yes,"21-1, Jalan Radin Bagus 6, 57000 Kuala Lumpur, Malaysia",462 reviews,7.3,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Queen Room,"₹ 2,024"
D'Majestic by Lush Living,yes,"D'Majestic Place 376, Jln Pudu, Pudu, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",269 reviews,8.6,4 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Double or Twin Room with City View,"₹ 2,571"
The Luxe By Infinitum by QC,no,"18, Jalan Dewan Sultan Sulaiman, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur 18, Jalan Dewan Sultan Sulaiman, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Chow Kit, 50300 Kuala Lumpur, Malaysia",8 reviews,7.2,3 out of 5,Good,no,yes,no,Bar,no,no,NA,NA,double bed,Deluxe Double Room (1 adult + 1 child),"₹ 3,702"
Verdant Hill Hotel Kuala Lumpur,yes,"No. 6, Changkat Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia","1,925 reviews",8.3,5 out of 5,Very good,yes,yes,no,Bar,no,yes,American,single bed,double bed,Superior Queen Room,"₹ 3,662"
Royce Hotel Kuala Lumpur Sentral,yes,"20 Jalan Tun Sambanthan 3, Brickfields, 50470 Kuala Lumpur, Malaysia","1,502 reviews",6.6,3 out of 5,Pleasant,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Superior King,"₹ 1,326"
Regalia Luxury Suites KLCC - by Cozy Stay,yes,"A-33-06, Regalia Suites and Residence, No. 2, Jalan Anjung Putra Off Jalan Sultan Ismail, Chow Kit, 50480 Kuala Lumpur, Malaysia",3 reviews,7.0,4 out of 5,Good,yes,yes,yes,Bar,no,no,NA,single bed,double bed,Standard Studio,"₹ 2,135"
VORTEX SUITES KLCC by PNUT With NETFLIX,yes,"VORTEX SUITES KLCC 12, jalan sultan ismail, 50250 Kuala Lumpur, Malaysia",178 reviews,7.2,5 out of 5,Good,no,yes,no,NA,no,yes,NA,NA,double bed,Three-Bedroom Apartment,"₹ 3,121"
UTM Hotel & Residence,no,"NO 8 JALAN MAKTAB KAMPUNG DATUK KERAMAT, 54100 Kuala Lumpur, Malaysia",736 reviews,8.1,2 out of 5,Very good,yes,yes,no,NA,no,no,"Continental, Halal, Asian",single bed,double bed,Studio,"₹ 3,167"
Hotel 28 Titiwangsa,yes,"96 Jalan Datuk Haji Eusoff, 50400 Kuala Lumpur, Malaysia",18 reviews,7.9,4 out of 5,Good,no,yes,no,NA,no,no,NA,single bed,double bed,Superior Queen Room,"₹ 1,073"
AnCasa Hotel Kuala Lumpur by Ancasa Hotels & Resorts,yes,"Jalan Tun Tan Cheng Lock (Off Jalan Bukit Bintang), Chinatown, 50050 Kuala Lumpur, Malaysia","1,744 reviews",8.1,2 out of 5,Very good,yes,yes,no,NA,no,yes,Continental,single bed,double bed,Deluxe Queen Room,"₹ 4,146"
Millerz Square by KL Minsu,yes,"Jalan Klang Lama, 58200 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,Exceptional 10,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe Queen Studio,"₹ 4,423"
Travelodge Bukit Bintang,yes,"16 Jalan Alor, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",757 reviews,8.0,4 out of 5,Very good,yes,yes,no,NA,no,yes,"Asian, American",single bed,double bed,Superior Double Room,"₹ 3,344"
"Pavilion Ceylon Hill Suites, Bukit Bintang",no,"1 Changkat Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",7 reviews,8.9,4 out of 5,Fabulous,yes,yes,no,NA,no,no,NA,NA,double bed,1 Bedroom Executive Suite,"₹ 3,569"
The Philadesh Homestay @ Regalia Suites,yes,"Jalan Sultan Ismail, Chow Kit, 50480 Kuala Lumpur, Malaysia",NA,NA,1 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Queen Room,"₹ 3,255"
Mercu Summer KLCC by Malenehom,no,"Mercu Summer Suites A2315 Jalan Cendana Off Jalan Tun Ismail, 50250 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,yes,yes,no,Bar,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,583"
Skypool REVO near Stadium Bukit Jalil LS21,yes,"Persiaran Jalil 1, 57000 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,no,no,no,NA,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,840"
"Agile Mont Kiara, Kuala Lumpur",yes,"Residensi Duta Kiara Jln Duta Hartamas, 50480 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,no,no,no,NA,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 3,008"
3 Towers By Shahjala Suites,yes,"3 Jalan Ampang, 55000 Kuala Lumpur, Malaysia",27 reviews,7.5,3 out of 5,Good,yes,yes,no,NA,no,yes,NA,NA,double bed,Duplex Apartment,"₹ 2,866"
Sky Suites KLCC Kuala Lumpur,yes,"Jalan P. Ramlee, Kuala Lumpur, Malaysia",11 reviews,9.5,4 out of 5,Exceptional,yes,yes,no,NA,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 12,738"
Revo Home at Pavilion Bukit Jalil,yes,"1 Persiaran Jalil 1 03-23-03, Revo @ Aurora Place,, 57000 Kuala Lumpur, Malaysia",273 reviews,7.1,4 out of 5,Good,no,yes,yes,Bar,no,yes,NA,single bed,double bed,Queen Studio,"₹ 2,123"
Crystal Crown Hotel Kuala Lumpur,yes,"No 3 Jalan Jambu Mawar Off Jalan Kepong, 51200 Kuala Lumpur, Malaysia",270 reviews,7.0,3 out of 5,Good,no,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Superior Twin Room,"₹ 2,508"
KL Star suite At Times Square,yes,"No. 1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",38 reviews,6.6,2 out of 5,Pleasant,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Standard Apartment,"₹ 3,010"
Golden Optimum Times Square Suites KL,yes,"No. 1 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",3 reviews,7.0,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Vegetarian, Halal, Asian, Buffet",single bed,double bed,One-Bedroom Apartment,"₹ 3,349"
Datum Jelatek Sky Residence by Roam,yes,"Jalan Jelatek, 54200 Kuala Lumpur, Malaysia",1 review,10,2 out of 5,Exceptional,no,yes,no,Bar,no,no,NA,NA,double bed,Presidential Suite,"₹ 2,627"
Regalia Residence The Sky Pool Suite,yes,"Regalia Flyover, Chow Kit, 50350 Kuala Lumpur, Malaysia",348 reviews,7.0,4 out of 5,Good,no,yes,no,NA,no,yes,NA,NA,double bed,Studio Apartment,"₹ 1,928"
Chambers Premier Suites Kuala Lumpur,yes,"Jalan Ipoh Kecil, Chow Kit, 50350 Kuala Lumpur, Malaysia",246 reviews,8.4,3 out of 5,Very good,no,yes,no,NA,no,yes,NA,NA,double bed,Deluxe Queen Suite - Without Parking,"₹ 2,271"
Neu Suites by JS Home,yes,"Neu Suites, No. 6, Jalan Nipah, Ampang,, 55000 Kuala Lumpur, Malaysia",1 review,6.0,5 out of 5,Pleasant,yes,no,no,Bar,yes,no,NA,NA,double bed,Two-Bedroom Apartment,"₹ 2,042"
Hotel S Damansara,yes,"No. 1, Jalan Cempaka SD 12/5, Bandar Sri Damansara PJU 9, 52200 Kuala Lumpur, Malaysia",775 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,no,yes,"Continental, Halal, Asian, American",single bed,double bed,Deluxe King Room,"₹ 2,516"
J-Hotel by Dorsett,yes,"No 7 Jalan Jati, Bukit Bintang, 51000 Kuala Lumpur, Malaysia",773 reviews,8.1,3 out of 5,Very good,no,yes,no,NA,no,yes,Asian,single bed,double bed,Standard Double or Twin Room,"₹ 3,273"
The Common Room @ Regalia,yes,"No. 2, Jalan Anjung Putra, Off, Jln Sultan Ismail, 50480, Federal Territory of Kuala Lumpur. C14-07, 50480 Kuala Lumpur, Malaysia",66 reviews,8.4,2 out of 5,Very good,no,no,no,NA,no,no,NA,single bed,double bed,Budget Twin Room,"₹ 1,946"
Apartment Times Square With Infinity Pool,yes,"No 1,Jalan Imbi,Berjaya Times Square, East Tower Service Suite, Bukit Bintang, Kuala Lumpur, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",49 reviews,7.3,4 out of 5,Good,yes,yes,no,Bar,yes,yes,"Vegetarian, Vegan, Halal, Asian",single bed,double bed,Premier Superior Suite,"₹ 4,180"
Swiss Garden Residence Bukit Bintang,yes,"117 Jalan Pudu, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",14 reviews,7.9,3 out of 5,Good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Apartment,"₹ 8,828"
HighFloor KL View@Scarletz Suite,yes,"Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",2 reviews,9.0,4 out of 5,Superb,no,no,no,NA,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,277"
Amari Kuala Lumpur,yes,"No.3, Jalan Bangsar, KL Eco City, 59200 Kuala Lumpur, Malaysia",608 reviews,8.6,3 out of 5,Fabulous,no,yes,yes,Bar,no,yes,"Continental, Vegetarian, Halal, Asian, American",single bed,double bed,Superior Queen Room,"₹ 5,838"
Casa Residency Apartment,yes,"19-2 Casa Residency Condominium, 67 Jalan Galloway, Bukit Bintang, 50150 Kuala Lumpur, Malaysia",237 reviews,7.4,3 out of 5,Good,yes,yes,no,Bar,no,no,NA,NA,double bed,Standard Queen Room,"₹ 1,592"
Arte Plus by Cobnb KLCC,yes,"No.3, Jalan Ampang, Kampung Berembang,, 55000 Kuala Lumpur, Malaysia","1,066 reviews",7.6,4 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Studio Suites,"₹ 2,265"
TF 005 - Homestay KL City Centre,yes,"Lavile Road, 55100 Kuala Lumpur, Malaysia",NA,NA,3 out of 5,NA,yes,yes,no,NA,no,no,NA,NA,double bed,Three-Bedroom Apartment,"₹ 6,737"
AXON Suites Bukit Bintang By Sky Pool,yes,"Jalan Padang 19-13 AXON residence bukit bintang, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",18 reviews,9.3,3 out of 5,Superb,yes,yes,no,NA,yes,yes,NA,single bed,double bed,Suite with City View,"₹ 7,151"
NUNA SUITES AT COLONY INFINITUM KLCC,yes,"Jalan Dewan Sultan Sulaiman 1 Colony by Infinitum ( Block B Lobby ), Chow Kit, 50300 Kuala Lumpur, Malaysia",4 reviews,6.7,4 out of 5,Pleasant,yes,no,no,Bar,no,yes,NA,NA,double bed,Studio,"₹ 3,967"
M Design Hotel @ Pandan Indah,yes,"No 49&52, Persiaran Mpaj, Jalan Pandan Utama, Pandan Indah, 55100 Kuala Lumpur, Malaysia",253 reviews,7.1,2 out of 5,Good,yes,yes,no,NA,no,yes,NA,single bed,double bed,Standard Double Room,"₹ 2,070"
Summer Suites Express by Subhome,yes,"No 8, Jalan Cendana Off Jalan Sultan Ismail, 50250 Kuala Lumpur, Malaysia",23 reviews,6.6,3 out of 5,Pleasant,no,yes,no,NA,no,yes,NA,NA,double bed,Studio Apartment,"₹ 2,293"
Lexa Residences at KL,yes,"A16-05, Lexa residence, Jalan 34/26, Wangsa Maju, 53300 Kuala Lumpur A 16-05, 53300 Kuala Lumpur, Malaysia",1 review,10,5 out of 5,Exceptional,yes,yes,no,NA,no,yes,NA,single bed,double bed,Three-Bedroom Apartment,"₹ 4,060"
Scarletz KLCC By Starwood Lux,yes,"25 Lorong Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",44 reviews,8.5,3 out of 5,Very good,no,yes,no,NA,yes,no,NA,NA,double bed,Superior Studio,"₹ 2,831"
KL Opus Suite Kuala Lampur Merdeka 118,yes,"82 Jalan Talalla 2-13-01, 50460 Kuala Lumpur, Malaysia",4 reviews,10,5 out of 5,Exceptional,yes,yes,no,NA,yes,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,353"
Pullman Kuala Lumpur City Centre Hotel & Residences,yes,"4 Jalan Conlay, Bukit Bintang, 50450 Kuala Lumpur, Malaysia","5,930 reviews",8.4,4 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Deluxe King Room,"₹ 8,423"
Pacific Express Hotel Central Market Kuala Lumpur,yes,"Jalan Hang Kasturi, 50050 Kuala Lumpur, Malaysia",333 reviews,6.8,3 out of 5,Pleasant,no,yes,no,NA,no,yes,NA,single bed,double bed,Standard Queen Room (No Window),"₹ 2,251"
Mercu Summer Suites KLCC by SS Residence,yes,"Mercu Summer Suites, 8, Jalan Cendana, Kampung Baru, 50250 Kuala Lumpur, Malaysia",204 reviews,8.7,3 out of 5,Fabulous,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,842"
Villa Samadhi by Samadhi - Adults Only,yes,"No. 8, Jalan Madge, Off Persiaran Madge, Jalan U-Thant, 55000 Kuala Lumpur, Malaysia",236 reviews,8.5,3 out of 5,Very good,no,yes,no,Bar,no,no,"Continental, Vegetarian, Asian, American",NA,double bed,Luxe Crib Double Room,"₹ 20,743"
Scarletz Suites at KLCC by Veedu Hauz,yes,"25 Jalan Yap Kwan Seng, 50450 Kuala Lumpur, Malaysia",14 reviews,9.1,3 out of 5,Superb,no,no,no,NA,no,yes,NA,NA,double bed,Deluxe King Studio,"₹ 3,680"
Oakwood Hotel and Residence Kuala Lumpur,yes,"222, Jalan Ampang, 50450 Kuala Lumpur, Malaysia","1,780 reviews",8.3,3 out of 5,Very good,yes,yes,no,Bar,no,yes,"Continental, Asian",single bed,double bed,Deluxe Twin Room,"₹ 3,763"
M city service suite KLCC,yes,"Jalan Ampang M city, 50450 Kuala Lumpur, Malaysia",62 reviews,9.2,2 out of 5,Superb,yes,yes,no,Bar,yes,yes,NA,NA,double bed,Superior Studio,"₹ 3,361"
Banyan Signatures Pavilion Kuala Lumpur by Opus Hospitality,yes,"2, Jalan Conlay, Bukit Bintang, Kuala Lumpur, 50450 Kuala Lumpur, Malaysia",323 reviews,8.1,5 out of 5,Very good,no,yes,no,NA,no,yes,NA,single bed,double bed,Deluxe Twin Room,"₹ 9,023"
Regalia Suites 109 - Kuala Lumpur,yes,"Unit #A13 - 06, No. 2, Jalan Anjung Putra, Off Jalan Sultan Ismail, Chow Kit, 50240 Kuala Lumpur, Malaysia",151 reviews,6.1,3 out of 5,Pleasant,no,no,no,Bar,no,no,NA,NA,double bed,Family Studio,"₹ 2,123"
Anggun Residence KL by F&F,yes,"8 Jalan Medan Tuanku, Chow Kit, 50300 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,yes,NA,NA,double bed,Deluxe King Studio,"₹ 4,320"
SMART SUITE AT TIMES SQUARE KL,yes,"Berjaya times square. East Entarance  .55100, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",31 reviews,7.2,5 out of 5,Good,yes,yes,no,Bar,no,yes,NA,single bed,double bed,Superior Apartment,"₹ 2,282"
Chambers Residence by Grand Royal Suites,yes,"Jalan Ipoh Kecil, Chow Kit, 50350 Kuala Lumpur, Malaysia",40 reviews,8.4,4 out of 5,Very good,yes,yes,no,Bar,no,no,NA,NA,double bed,One-Bedroom Apartment,"₹ 2,459"
Taragon Residences,yes,"136, Changkat Thambi Dollah, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",135 reviews,6.9,3 out of 5,Pleasant,yes,yes,no,NA,no,yes,NA,single bed,double bed,Studio Apartment,"₹ 3,232"
Blue Sky by Infinitum Suites KLCC,yes,"The Colony by infinitum, Chow Kit, 50300 Kuala Lumpur, Malaysia",NA,NA,4 out of 5,NA,yes,yes,no,Bar,no,yes,NA,NA,double bed,One-Bedroom Apartment,"₹ 3,181"
Bukit Bintang Times Sq Lalaport WFoosball 75,yes,"12 Jalan Imbi, Bukit Bintang, 55100 Kuala Lumpur, Malaysia",3 reviews,9.3,4 out of 5,Superb,yes,no,no,NA,no,yes,NA,single bed,double bed,Two-Bedroom Apartment,"₹ 5,419"
One Bukit Ceylon by Home Suites,yes,"1 Lorong Ceylon, Bukit Bintang, 50200 Kuala Lumpur, Malaysia",51 reviews,8.0,3 out of 5,Very good,yes,yes,no,Bar,no,yes,NA,NA,double bed,Apartment with Balcony,"₹ 2,970"
